Date,Close
2023-07-03,1.2693254947662354
2023-07-04,1.269293189048767
2023-07-05,1.2717629671096802
2023-07-06,1.2704542875289917
2023-07-07,1.2742749452590942
2023-07-10,1.2838947772979736
2023-07-11,1.2864713668823242
2023-07-12,1.2934770584106445
2023-07-13,1.29962956905365
2023-07-14,1.3128528594970703
2023-07-17,1.3090204000473022
2023-07-18,1.307172417640686
2023-07-19,1.303508996963501
2023-07-20,1.2939791679382324
2023-07-21,1.2872332334518433
2023-07-24,1.2853471040725708
2023-07-25,1.281262755393982
2023-07-26,1.2893908023834229
2023-07-27,1.292724609375
2023-07-28,1.2793776988983154
2023-07-31,1.2853965759277344
2023-08-01,1.283400535583496
2023-08-02,1.2795741558074951
2023-08-03,1.2720379829406738
2023-08-04,1.2716336250305176
2023-08-07,1.2747948169708252
2023-08-08,1.2782002687454224
2023-08-09,1.2741613388061523
2023-08-10,1.2720056772232056
2023-08-11,1.2670094966888428
2023-08-14,1.2695027589797974
2023-08-15,1.2685203552246094
2023-08-16,1.2701315879821777
2023-08-17,1.2728151082992554
2023-08-18,1.275022268295288
2023-08-21,1.2741937637329102
2023-08-22,1.2760798931121826
2023-08-23,1.2731555700302124
2023-08-24,1.2720541954040527
2023-08-25,1.2592872381210327
2023-08-28,1.2589701414108276
2023-08-29,1.2611136436462402
2023-08-30,1.2636793851852417
2023-08-31,1.271179437637329
2023-09-01,1.2672826051712036
2023-09-04,1.2591445446014404
2023-09-05,1.2623074054718018
2023-09-06,1.2570552825927734
2023-09-07,1.2498750686645508
2023-09-08,1.2475050687789917
2023-09-11,1.2489992380142212
2023-09-12,1.2508755922317505
2023-09-13,1.2491724491119385
2023-09-14,1.248953938484192
2023-09-15,1.2401869297027588
2023-09-18,1.2397565841674805
2023-09-19,1.2383747100830078
2023-09-20,1.2393569946289062
2023-09-21,1.2328935861587524
2023-09-22,1.2294225692749023
2023-09-25,1.2241849899291992
2023-09-26,1.2213143110275269
2023-09-27,1.2146830558776855
2023-09-28,1.2135332822799683
2023-09-29,1.2204796075820923
2023-10-02,1.2193039655685425
2023-10-03,1.209116816520691
2023-10-04,1.2078461647033691
2023-10-05,1.2137395143508911
2023-10-06,1.2187690734863281
2023-10-09,1.222090482711792
2023-10-10,1.2250398397445679
2023-10-11,1.229135513305664
2023-10-12,1.2316333055496216
2023-10-13,1.2183235883712769
2023-10-16,1.215376853942871
2023-10-17,1.2211503982543945
2023-10-18,1.2178784608840942
2023-10-19,1.214343786239624
2023-10-20,1.2137248516082764
2023-10-23,1.2163970470428467
2023-10-24,1.2250248193740845
2023-10-25,1.216189980506897
2023-10-26,1.210345983505249
2023-10-27,1.213710069656372
2023-10-30,1.2113723754882812
2023-10-31,1.2165746688842773
2023-11-01,1.215214490890503
2023-11-02,1.2182197570800781
2023-11-03,1.2191851139068604
2023-11-06,1.237378716468811
2023-11-07,1.2345526218414307
2023-11-08,1.2291808128356934
2023-11-09,1.2285012006759644
2023-11-10,1.2217023372650146
2023-11-13,1.2228227853775024
2023-11-14,1.228063702583313
2023-11-15,1.2494533061981201
2023-11-16,1.2422360181808472
2023-11-17,1.2414957284927368
2023-11-20,1.2454540729522705
2023-11-21,1.2509069442749023
2023-11-22,1.2544218301773071
2023-11-23,1.2490007877349854
2023-11-24,1.2533526420593262
2023-11-27,1.2600330114364624
2023-11-28,1.2634397745132446
2023-11-29,1.2712295055389404
2023-11-30,1.2696397304534912
2023-12-01,1.2631685733795166
2023-12-04,1.2713103294372559
2023-12-05,1.2634079456329346
2023-12-06,1.2594457864761353
2023-12-07,1.2558711767196655
2023-12-08,1.258954405784607
2023-12-11,1.2554770708084106
2023-12-12,1.2554612159729004
2023-12-13,1.2570710182189941
2023-12-14,1.2622915506362915
2023-12-15,1.2771391868591309
2023-12-18,1.2672343254089355
2023-12-19,1.2651821374893188
2023-12-20,1.2732689380645752
2023-12-21,1.2641266584396362
2023-12-22,1.268499493598938
2023-12-25,1.2677003145217896
2023-12-26,1.27048659324646
2023-12-27,1.272718071937561
2023-12-28,1.2800819873809814
2023-12-29,1.2733986377716064
2024-01-01,1.272999882698059
2024-01-02,1.2728800773620605
2024-01-03,1.2623074054718018
2024-01-04,1.2674272060394287
2024-01-05,1.2684078216552734
2024-01-08,1.271779179573059
2024-01-09,1.274518609046936
2024-01-10,1.2712942361831665
2024-01-11,1.274518609046936
2024-01-12,1.2777756452560425
2024-01-15,1.273658275604248
2024-01-16,1.2716174125671387
2024-01-17,1.26385498046875
2024-01-18,1.2676842212677002
2024-01-19,1.2709871530532837
2024-01-22,1.2699863910675049
2024-01-23,1.2706964015960693
2024-01-24,1.269196629524231
2024-01-25,1.271876335144043
2024-01-26,1.270825743675232
2024-01-29,1.2697607278823853
2024-01-30,1.2713264226913452
2024-01-31,1.269551157951355
2024-02-01,1.2678449153900146
2024-02-02,1.27472984790802
2024-02-05,1.2621959447860718
2024-02-06,1.2534469366073608
2024-02-07,1.2606525421142578
2024-02-08,1.2627378702163696
2024-02-09,1.2620525360107422
2024-02-12,1.2637271881103516
2024-02-13,1.2627538442611694
2024-02-14,1.2590652704238892
2024-02-15,1.2568340301513672
2024-02-16,1.259921908378601
2024-02-19,1.2611136436462402
2024-02-20,1.2587641477584839
2024-02-21,1.2627378702163696
2024-02-22,1.2638070583343506
2024-02-23,1.266367793083191
2024-02-26,1.2672665119171143
2024-02-27,1.268455982208252
2024-02-28,1.268166422843933
2024-02-29,1.2663036584854126
2024-03-01,1.2625465393066406
2024-03-04,1.26603102684021
2024-03-05,1.269196629524231
2024-03-06,1.27048659324646
2024-03-07,1.2735446691513062
2024-03-08,1.2815583944320679
2024-03-11,1.2855123281478882
2024-03-12,1.2819806337356567
2024-03-13,1.2795906066894531
2024-03-14,1.2802129983901978
2024-03-15,1.2745835781097412
2024-03-18,1.2731393575668335
2024-03-19,1.272718071937561
2024-03-20,1.2719409465789795
2024-03-21,1.2798361778259277
2024-03-22,1.2661913633346558
2024-03-25,1.25979483127594
2024-03-26,1.2637910842895508
2024-03-27,1.2628495693206787
2024-03-28,1.261670470237732
2024-03-29,1.26262629032135
2024-04-01,1.2637271881103516
2024-04-02,1.2545477151870728
2024-04-03,1.2576876878738403
2024-04-04,1.2651821374893188
2024-04-05,1.26401948928833
2024-04-08,1.2625305652618408
2024-04-09,1.2658709287643433
2024-04-10,1.2677645683288574
2024-04-11,1.2537612915039062
2024-04-12,1.2554770708084106
2024-04-15,1.2461835145950317
2024-04-16,1.2447409629821777
2024-04-17,1.2431007623672485
2024-04-18,1.2453765869140625
2024-04-19,1.2437657117843628
2024-04-22,1.2375777959823608
2024-04-23,1.2350252866744995
2024-04-24,1.2453300952911377
2024-04-25,1.2459505796432495
2024-04-26,1.2509069442749023
2024-04-29,1.2510477304458618
2024-04-30,1.2559815645217896
2024-05-01,1.2490164041519165
2024-05-02,1.2539342641830444
2024-05-03,1.2540600299835205
2024-05-06,1.2541072368621826
2024-05-07,1.2559815645217896
2024-05-08,1.25014066696167
2024-05-09,1.2493284940719604
2024-05-10,1.2525677680969238
2024-05-13,1.2522854804992676
2024-05-14,1.2561867237091064
2024-05-15,1.2585265636444092
2024-05-16,1.2690032720565796
2024-05-17,1.2672007083892822
2024-05-20,1.2706480026245117
2024-05-21,1.2710840702056885
2024-05-22,1.2711325883865356
2024-05-23,1.2721028327941895
2024-05-24,1.2694060802459717
2024-05-27,1.2736095190048218
2024-05-28,1.2772371768951416
2024-05-29,1.275835633277893
2024-05-30,1.2697993516921997
2024-05-31,1.27304208278656
2024-06-03,1.2743724584579468
2024-06-04,1.2810165882110596
2024-06-05,1.2773023843765259
2024-06-06,1.2794759273529053
2024-06-07,1.2793285846710205
2024-06-10,1.2729448080062866
2024-06-11,1.2726370096206665
2024-06-12,1.274047613143921
2024-06-13,1.27962327003479
2024-06-14,1.2755101919174194
2024-06-17,1.2683112621307373
2024-06-18,1.2715997695922852
2024-06-19,1.2707449197769165
2024-06-20,1.2721998691558838
2024-06-21,1.2660471200942993
2024-06-24,1.2639029026031494
2024-06-25,1.268343448638916
2024-06-26,1.268399715423584
2024-06-27,1.262179970741272
