Date,Open,High,Low,Close,Adj Close,Volume
2004-01-05,2.216399908065796,2.2309000492095947,2.208899974822998,2.226300001144409,2.226300001144409,0
2004-01-06,2.2265000343322754,2.2448999881744385,2.2239999771118164,2.2430999279022217,2.2430999279022217,0
2004-01-07,2.2428998947143555,2.2558000087738037,2.240299940109253,2.252700090408325,2.252700090408325,0
2004-01-08,2.252700090408325,2.2630999088287354,2.242799997329712,2.2493999004364014,2.2493999004364014,0
2004-01-09,2.2490999698638916,2.259000062942505,2.2464001178741455,2.256200075149536,2.256200075149536,0
2004-01-12,2.2518999576568604,2.269399881362915,2.2511000633239746,2.2657999992370605,2.2657999992370605,0
2004-01-13,2.2653000354766846,2.2683000564575195,2.251199960708618,2.254300117492676,2.254300117492676,0
2004-01-14,2.2551000118255615,2.2667999267578125,2.252000093460083,2.2576000690460205,2.2576000690460205,0
2004-01-15,2.257999897003174,2.271399974822998,2.2509000301361084,2.268399953842163,2.268399953842163,0
2004-01-16,2.2685000896453857,2.281899929046631,2.267199993133545,2.2727999687194824,2.2727999687194824,0
2004-01-19,2.278599977493286,2.2804999351501465,2.260499954223633,2.265700101852417,2.265700101852417,0
2004-01-20,2.2660999298095703,2.2744998931884766,2.261199951171875,2.265500068664551,2.265500068664551,0
2004-01-21,2.2667999267578125,2.2797000408172607,2.2637999057769775,2.2681000232696533,2.2681000232696533,0
2004-01-22,2.2679998874664307,2.27810001373291,2.262500047683716,2.270900011062622,2.270900011062622,0
2004-01-23,2.271899938583374,2.275899887084961,2.2597999572753906,2.268399953842163,2.268399953842163,0
2004-01-26,2.267899990081787,2.2827000617980957,2.2646000385284424,2.277400016784668,2.277400016784668,0
2004-01-27,2.2774999141693115,2.2802999019622803,2.2623000144958496,2.2646000385284424,2.2646000385284424,0
2004-01-28,2.2651000022888184,2.288300037384033,2.265000104904175,2.2827999591827393,2.2827999591827393,0
2004-01-29,2.2829999923706055,2.2904999256134033,2.2757999897003174,2.286600112915039,2.286600112915039,0
2004-01-30,2.2867000102996826,2.2955000400543213,2.2783000469207764,2.285599946975708,2.285599946975708,0
2004-02-02,2.2934999465942383,2.2976999282836914,2.2904999256134033,2.296999931335449,2.296999931335449,0
2004-02-03,2.2971999645233154,2.2999000549316406,2.2848000526428223,2.2941999435424805,2.2941999435424805,0
2004-02-04,2.294300079345703,2.3015999794006348,2.2885000705718994,2.290800094604492,2.290800094604492,0
2004-02-05,2.291100025177002,2.2941999435424805,2.283400058746338,2.291300058364868,2.291300058364868,0
2004-02-06,2.2915000915527344,2.3004000186920166,2.273200035095215,2.280900001525879,2.280900001525879,0
2004-02-09,2.2853000164031982,2.300600051879883,2.280100107192993,2.297600030899048,2.297600030899048,0
2004-02-10,2.297300100326538,2.313800096511841,2.2916998863220215,2.3101999759674072,2.3101999759674072,0
2004-02-11,2.3101999759674072,2.32669997215271,2.3073999881744385,2.3257999420166016,2.3257999420166016,0
2004-02-12,2.325900077819824,2.3310000896453857,2.321000099182129,2.327899932861328,2.327899932861328,0
2004-02-13,2.3278000354766846,2.335599899291992,2.3201000690460205,2.335400104522705,2.335400104522705,0
2004-02-16,2.332200050354004,2.3352999687194824,2.32669997215271,2.3310999870300293,2.3310999870300293,0
2004-02-17,2.3310000896453857,2.339600086212158,2.3239998817443848,2.335200071334839,2.335200071334839,0
2004-02-18,2.334700107574463,2.3461999893188477,2.3296000957489014,2.342600107192993,2.342600107192993,0
2004-02-19,2.342900037765503,2.3538999557495117,2.3382999897003174,2.3450000286102295,2.3450000286102295,0
2004-02-20,2.344899892807007,2.3534998893737793,2.335099935531616,2.3452999591827393,2.3452999591827393,0
2004-02-23,2.34689998626709,2.3485000133514404,2.332200050354004,2.3447999954223633,2.3447999954223633,0
2004-02-24,2.3447000980377197,2.3485000133514404,2.3378000259399414,2.3477001190185547,2.3477001190185547,0
2004-02-25,2.3473000526428223,2.365600109100342,2.3436999320983887,2.3577001094818115,2.3577001094818115,0
2004-02-26,2.3568999767303467,2.3635001182556152,2.3506999015808105,2.3592000007629395,2.3592000007629395,0
2004-02-27,2.3592000007629395,2.3619000911712646,2.349400043487549,2.357800006866455,2.357800006866455,0
2004-03-01,2.3573999404907227,2.3726000785827637,2.3522000312805176,2.3694000244140625,2.3694000244140625,0
2004-03-02,2.3694000244140625,2.389400005340576,2.3682000637054443,2.384700059890747,2.384700059890747,0
2004-03-03,2.3842999935150146,2.390199899673462,2.360599994659424,2.3642001152038574,2.3642001152038574,0
2004-03-04,2.364300012588501,2.3784000873565674,2.349400043487549,2.3552000522613525,2.3552000522613525,0
2004-03-05,2.3552000522613525,2.359100103378296,2.3415000438690186,2.3580000400543213,2.3580000400543213,0
2004-03-08,2.3566999435424805,2.3714001178741455,2.352099895477295,2.356100082397461,2.356100082397461,0
2004-03-09,2.3568999767303467,2.363100051879883,2.3297998905181885,2.3394999504089355,2.3394999504089355,0
2004-03-10,2.339400053024292,2.344399929046631,2.3194000720977783,2.322200059890747,2.322200059890747,0
2004-03-11,2.3222999572753906,2.3248000144958496,2.2894999980926514,2.29259991645813,2.29259991645813,0
2004-03-12,2.29259991645813,2.316200017929077,2.2846999168395996,2.31469988822937,2.31469988822937,0
2004-03-15,2.303499937057495,2.3111000061035156,2.293299913406372,2.2994000911712646,2.2994000911712646,0
2004-03-16,2.2995998859405518,2.319200038909912,2.296799898147583,2.31850004196167,2.31850004196167,0
2004-03-17,2.3183999061584473,2.327199935913086,2.313199996948242,2.321899890899658,2.321899890899658,0
2004-03-18,2.321899890899658,2.3285000324249268,2.299499988555908,2.3066999912261963,2.3066999912261963,0
2004-03-19,2.30649995803833,2.3285000324249268,2.3018999099731445,2.3282999992370605,2.3282999992370605,0
2004-03-22,2.329900026321411,2.3322999477386475,2.316499948501587,2.321199893951416,2.321199893951416,0
2004-03-23,2.3210999965667725,2.33240008354187,2.3131000995635986,2.3271000385284424,2.3271000385284424,0
2004-03-24,2.3268001079559326,2.337100028991699,2.3234000205993652,2.3301000595092773,2.3301000595092773,0
2004-03-25,2.3303000926971436,2.3324999809265137,2.288100004196167,2.313199996948242,2.313199996948242,0
2004-03-26,2.312999963760376,2.3341000080108643,2.3106000423431396,2.33270001411438,2.33270001411438,0
2004-03-29,2.329900026321411,2.3392999172210693,2.327199935913086,2.335400104522705,2.335400104522705,0
2004-03-30,2.3355000019073486,2.3427999019622803,2.327899932861328,2.3401999473571777,2.3401999473571777,0
2004-03-31,2.3403000831604004,2.3440001010894775,2.323499917984009,2.3336000442504883,2.3336000442504883,0
2004-04-01,2.3338000774383545,2.351300001144409,2.331399917602539,2.344399929046631,2.344399929046631,0
2004-04-02,2.3443000316619873,2.366300106048584,2.3403000831604004,2.36080002784729,2.36080002784729,0
2004-04-05,2.362600088119507,2.3796000480651855,2.350100040435791,2.3787999153137207,2.3787999153137207,0
2004-04-06,2.378700017929077,2.382499933242798,2.3691000938415527,2.370800018310547,2.370800018310547,0
2004-04-07,2.371000051498413,2.3808000087738037,2.345099925994873,2.3508999347686768,2.3508999347686768,0
2004-04-08,2.3508999347686768,2.3594000339508057,2.3447000980377197,2.3489999771118164,2.3489999771118164,0
2004-04-09,2.348900079727173,2.351300001144409,2.3440001010894775,2.350800037384033,2.350800037384033,0
2004-04-12,2.348599910736084,2.3596999645233154,2.348599910736084,2.3578999042510986,2.3578999042510986,0
2004-04-13,2.3580000400543213,2.367799997329712,2.35509991645813,2.3633999824523926,2.3633999824523926,0
2004-04-14,2.3642001152038574,2.365000009536743,2.319200038909912,2.324399948120117,2.324399948120117,0
2004-04-15,2.3238000869750977,2.324399948120117,2.310800075531006,2.3187999725341797,2.3187999725341797,0
2004-04-16,2.31850004196167,2.3294999599456787,2.3113999366760254,2.3264999389648438,2.3264999389648438,0
2004-04-19,2.3213000297546387,2.3359999656677246,2.3199000358581543,2.3341000080108643,2.3341000080108643,0
2004-04-20,2.31850004196167,2.3480000495910645,2.3113999366760254,2.3441998958587646,2.3441998958587646,0
2004-04-21,2.3443000316619873,2.3452999591827393,2.321000099182129,2.329200029373169,2.329200029373169,0
2004-04-22,2.329900026321411,2.3320000171661377,2.309999942779541,2.3208000659942627,2.3208000659942627,0
2004-04-23,2.3208999633789062,2.335700035095215,2.3173999786376953,2.3299999237060547,2.3299999237060547,0
2004-04-26,2.3362998962402344,2.348099946975708,2.3326001167297363,2.335200071334839,2.335200071334839,0
2004-04-27,2.3369998931884766,2.3406999111175537,2.319999933242798,2.325700044631958,2.325700044631958,0
2004-04-28,2.3255999088287354,2.3299999237060547,2.3125998973846436,2.312999963760376,2.312999963760376,0
2004-04-29,2.3129000663757324,2.3148000240325928,2.2867000102996826,2.2911999225616455,2.2911999225616455,0
2004-04-30,2.291100025177002,2.3050999641418457,2.286099910736084,2.3006999492645264,2.3006999492645264,0
2004-05-03,2.3017001152038574,2.30679988861084,2.296600103378296,2.3048999309539795,2.3048999309539795,0
2004-05-04,2.3048999309539795,2.311300039291382,2.2941999435424805,2.300299882888794,2.300299882888794,0
2004-05-05,2.300299882888794,2.3018999099731445,2.280100107192993,2.283900022506714,2.283900022506714,0
2004-05-06,2.28410005569458,2.3066999912261963,2.281399965286255,2.3052000999450684,2.3052000999450684,0
2004-05-07,2.305000066757202,2.3268001079559326,2.2990000247955322,2.3232998847961426,2.3232998847961426,0
2004-05-10,2.3239998817443848,2.3290998935699463,2.3039000034332275,2.3087000846862793,2.3087000846862793,0
2004-05-11,2.3087000846862793,2.3087000846862793,2.2744998931884766,2.2792999744415283,2.2792999744415283,0
2004-05-12,2.2795000076293945,2.3036999702453613,2.279400110244751,2.2927000522613525,2.2927000522613525,0
2004-05-13,2.2929999828338623,2.2994000911712646,2.2836999893188477,2.295099973678589,2.295099973678589,0
2004-05-14,2.295099973678589,2.295099973678589,2.2771999835968018,2.2795000076293945,2.2795000076293945,0
2004-05-17,2.279900074005127,2.2799999713897705,2.2497000694274902,2.258500099182129,2.258500099182129,0
2004-05-18,2.2588000297546387,2.272599935531616,2.2513999938964844,2.265899896621704,2.265899896621704,0
2004-05-19,2.2660000324249268,2.290299892425537,2.2639000415802,2.2785000801086426,2.2785000801086426,0
2004-05-20,2.2788000106811523,2.2888998985290527,2.273200035095215,2.2816998958587646,2.2816998958587646,0
2004-05-21,2.2818000316619873,2.2939999103546143,2.27620005607605,2.2883999347686768,2.2883999347686768,0
2004-05-24,2.2918999195098877,2.302999973297119,2.2867000102996826,2.2925000190734863,2.2925000190734863,0
2004-05-25,2.292799949645996,2.30649995803833,2.2876999378204346,2.3066999912261963,2.3066999912261963,0
2004-05-26,2.30649995803833,2.3106000423431396,2.3020999431610107,2.3071000576019287,2.3071000576019287,0
2004-05-27,2.3071999549865723,2.3113999366760254,2.283400058746338,2.28439998626709,2.28439998626709,0
2004-05-28,2.2843000888824463,2.3029000759124756,2.2843000888824463,2.293600082397461,2.293600082397461,0
2004-05-31,2.29259991645813,2.301500082015991,2.291599988937378,2.296099901199341,2.296099901199341,0
2004-06-01,2.2962000370025635,2.3048999309539795,2.288300037384033,2.293600082397461,2.293600082397461,0
2004-06-02,2.2934999465942383,2.299499988555908,2.2880001068115234,2.2929000854492188,2.2929000854492188,0
2004-06-03,2.292799949645996,2.3036999702453613,2.2873001098632812,2.2985000610351562,2.2985000610351562,0
2004-06-04,2.2987000942230225,2.3027000427246094,2.2772998809814453,2.2783000469207764,2.2783000469207764,0
2004-06-07,2.277100086212158,2.284600019454956,2.270699977874756,2.2757999897003174,2.2757999897003174,0
2004-06-08,2.275899887084961,2.2806999683380127,2.2690000534057617,2.2769999504089355,2.2769999504089355,0
2004-06-09,2.276900053024292,2.2985999584198,2.2736001014709473,2.2952001094818115,2.2952001094818115,0
2004-06-10,2.2948999404907227,2.2990000247955322,2.279099941253662,2.292799949645996,2.292799949645996,0
2004-06-11,2.2932000160217285,2.3010001182556152,2.282599925994873,2.287899971008301,2.287899971008301,0
2004-06-14,2.2964999675750732,2.2964999675750732,2.273699998855591,2.276599884033203,2.276599884033203,0
2004-06-15,2.2769999504089355,2.2906999588012695,2.26990008354187,2.2890000343322754,2.2890000343322754,0
2004-06-16,2.2888998985290527,2.318700075149536,2.286400079727173,2.3127999305725098,2.3127999305725098,0
2004-06-17,2.3127999305725098,2.3178999423980713,2.2950000762939453,2.3008999824523926,2.3008999824523926,0
2004-06-18,2.3010001182556152,2.304800033569336,2.2825000286102295,2.286600112915039,2.286600112915039,0
2004-06-21,2.2885000705718994,2.2915000915527344,2.2797000408172607,2.2822999954223633,2.2822999954223633,0
2004-06-22,2.2822999954223633,2.2871999740600586,2.2730000019073486,2.273699998855591,2.273699998855591,0
2004-06-23,2.2737998962402344,2.2820000648498535,2.2676000595092773,2.2771999835968018,2.2771999835968018,0
2004-06-24,2.2771999835968018,2.2802000045776367,2.2576000690460205,2.268899917602539,2.268899917602539,0
2004-06-25,2.2690999507904053,2.281899929046631,2.2678000926971436,2.2764999866485596,2.2764999866485596,0
2004-06-28,2.278599977493286,2.287600040435791,2.27620005607605,2.2853000164031982,2.2853000164031982,0
2004-06-29,2.285099983215332,2.2927000522613525,2.277600049972534,2.2871999740600586,2.2871999740600586,0
2004-06-30,2.2871999740600586,2.2876999378204346,2.2679998874664307,2.275599956512451,2.275599956512451,0
2004-07-01,2.2755000591278076,2.278700113296509,2.268399953842163,2.2734999656677246,2.2734999656677246,0
2004-07-02,2.273400068283081,2.2767999172210693,2.2507998943328857,2.25570011138916,2.25570011138916,0
2004-07-05,2.252700090408325,2.265500068664551,2.252700090408325,2.260999917984009,2.260999917984009,0
2004-07-06,2.2609000205993652,2.2781999111175537,2.2574000358581543,2.2755000591278076,2.2755000591278076,0
2004-07-07,2.2753000259399414,2.2785000801086426,2.2688000202178955,2.2741000652313232,2.2741000652313232,0
2004-07-08,2.274199962615967,2.278700113296509,2.263700008392334,2.2657999992370605,2.2657999992370605,0
2004-07-09,2.2660000324249268,2.2764999866485596,2.2655999660491943,2.2755000591278076,2.2755000591278076,0
2004-07-12,2.275700092315674,2.284600019454956,2.2720000743865967,2.2804999351501465,2.2804999351501465,0
2004-07-13,2.280400037765503,2.297499895095825,2.278599977493286,2.2948999404907227,2.2948999404907227,0
2004-07-14,2.2950000762939453,2.297300100326538,2.2771999835968018,2.2815001010894775,2.2815001010894775,0
2004-07-15,2.281399965286255,2.294800043106079,2.276900053024292,2.2906999588012695,2.2906999588012695,0
2004-07-16,2.2904999256134033,2.301800012588501,2.28439998626709,2.292799949645996,2.292799949645996,0
2004-07-19,2.296799898147583,2.3018999099731445,2.2922000885009766,2.2962000370025635,2.2962000370025635,0
2004-07-20,2.2957000732421875,2.3057000637054443,2.2844998836517334,2.3036000728607178,2.3036000728607178,0
2004-07-21,2.3039000034332275,2.305500030517578,2.2957000732421875,2.2985999584198,2.2985999584198,0
2004-07-22,2.2987000942230225,2.305799961090088,2.294800043106079,2.302000045776367,2.302000045776367,0
2004-07-23,2.3018999099731445,2.322000026702881,2.2973999977111816,2.3197999000549316,2.3197999000549316,0
2004-07-26,2.319999933242798,2.3290998935699463,2.315000057220459,2.3285000324249268,2.3285000324249268,0
2004-07-27,2.3285999298095703,2.3310000896453857,2.3190999031066895,2.3236000537872314,2.3236000537872314,0
2004-07-28,2.323499917984009,2.3278000354766846,2.316999912261963,2.3259999752044678,2.3259999752044678,0
2004-07-29,2.326200008392334,2.3296000957489014,2.313699960708618,2.328700065612793,2.328700065612793,0
2004-07-30,2.3285999298095703,2.3341000080108643,2.3148999214172363,2.3340001106262207,2.3340001106262207,0
2004-08-02,2.3266000747680664,2.337399959564209,2.3187999725341797,2.334399938583374,2.334399938583374,0
2004-08-03,2.3345000743865967,2.338200092315674,2.3254001140594482,2.3338000774383545,2.3338000774383545,0
2004-08-04,2.333699941635132,2.337899923324585,2.324199914932251,2.3269999027252197,2.3269999027252197,0
2004-08-05,2.326900005340576,2.3299999237060547,2.3232998847961426,2.325700044631958,2.325700044631958,0
2004-08-06,2.3255999088287354,2.330199956893921,2.3004000186920166,2.3004000186920166,2.3004000186920166,0
2004-08-09,2.30649995803833,2.3134000301361084,2.3046000003814697,2.308199882507324,2.308199882507324,0
2004-08-10,2.308199882507324,2.3090999126434326,2.297300100326538,2.305999994277954,2.305999994277954,0
2004-08-11,2.3059000968933105,2.3097000122070312,2.3017001152038574,2.3087000846862793,2.3087000846862793,0
2004-08-12,2.308199882507324,2.3101999759674072,2.286600112915039,2.291300058364868,2.291300058364868,0
2004-08-13,2.291300058364868,2.292799949645996,2.280400037765503,2.2816998958587646,2.2816998958587646,0
2004-08-16,2.281899929046631,2.2929000854492188,2.2813000679016113,2.2843000888824463,2.2843000888824463,0
2004-08-17,2.2841999530792236,2.2897000312805176,2.2715001106262207,2.2744998931884766,2.2744998931884766,0
2004-08-18,2.275099992752075,2.2785000801086426,2.2674999237060547,2.2688000202178955,2.2688000202178955,0
2004-08-19,2.268699884414673,2.278599977493286,2.2644999027252197,2.2762999534606934,2.2762999534606934,0
2004-08-20,2.276599884033203,2.2834999561309814,2.2711000442504883,2.2716000080108643,2.2716000080108643,0
2004-08-23,2.275899887084961,2.2971999645233154,2.273099899291992,2.2939999103546143,2.2939999103546143,0
2004-08-24,2.2932000160217285,2.2948999404907227,2.277899980545044,2.278700113296509,2.278700113296509,0
2004-08-25,2.2785000801086426,2.2909998893737793,2.2776999473571777,2.2862000465393066,2.2862000465393066,0
2004-08-26,2.286900043487549,2.2927000522613525,2.2834999561309814,2.2848000526428223,2.2848000526428223,0
2004-08-27,2.284899950027466,2.299799919128418,2.282599925994873,2.288300037384033,2.288300037384033,0
2004-08-30,2.294600009918213,2.2985000610351562,2.287100076675415,2.297100067138672,2.297100067138672,0
2004-08-31,2.296799898147583,2.2971999645233154,2.275899887084961,2.283099889755249,2.283099889755249,0
2004-09-01,2.282900094985962,2.2843000888824463,2.254499912261963,2.2599000930786133,2.2599000930786133,0
2004-09-02,2.2599000930786133,2.2632999420166016,2.2537999153137207,2.259200096130371,2.259200096130371,0
2004-09-03,2.2592999935150146,2.260200023651123,2.251699924468994,2.2574000358581543,2.2574000358581543,0
2004-09-06,2.2548999786376953,2.2636001110076904,2.253700017929077,2.262399911880493,2.262399911880493,0
2004-09-07,2.261899948120117,2.2655999660491943,2.2453999519348145,2.2495999336242676,2.2495999336242676,0
2004-09-08,2.2499001026153564,2.266900062561035,2.2495999336242676,2.250699996948242,2.250699996948242,0
2004-09-09,2.250499963760376,2.2564001083374023,2.2490999698638916,2.251699924468994,2.251699924468994,0
2004-09-10,2.2511000633239746,2.2625999450683594,2.247299909591675,2.2625999450683594,2.2625999450683594,0
2004-09-13,2.2574000358581543,2.2690000534057617,2.2558000087738037,2.261699914932251,2.261699914932251,0
2004-09-14,2.2614998817443848,2.267899990081787,2.2592999935150146,2.260699987411499,2.260699987411499,0
2004-09-15,2.2606000900268555,2.2639000415802,2.248800039291382,2.2548999786376953,2.2548999786376953,0
2004-09-16,2.255199909210205,2.2780001163482666,2.255000114440918,2.273900032043457,2.273900032043457,0
2004-09-17,2.2737998962402344,2.277899980545044,2.270699977874756,2.270699977874756,2.270699977874756,0
2004-09-20,2.276400089263916,2.2774999141693115,2.2695999145507812,2.2725000381469727,2.2725000381469727,0
2004-09-21,2.2718000411987305,2.272700071334839,2.2509000301361084,2.2523000240325928,2.2523000240325928,0
2004-09-22,2.2520999908447266,2.265399932861328,2.251199960708618,2.259200096130371,2.259200096130371,0
2004-09-23,2.259200096130371,2.268199920654297,2.2572999000549316,2.2657999992370605,2.2657999992370605,0
2004-09-24,2.2657999992370605,2.2797000408172607,2.261199951171875,2.2741000652313232,2.2741000652313232,0
2004-09-27,2.275899887084961,2.282599925994873,2.2732999324798584,2.281899929046631,2.281899929046631,0
2004-09-28,2.2818000316619873,2.287100076675415,2.2776999473571777,2.2841999530792236,2.2841999530792236,0
2004-09-29,2.28439998626709,2.2852001190185547,2.2636001110076904,2.2653000354766846,2.2653000354766846,0
2004-09-30,2.2653000354766846,2.2688000202178955,2.2532999515533447,2.2576000690460205,2.2576000690460205,0
2004-10-01,2.2576000690460205,2.259399890899658,2.2392001152038574,2.2474000453948975,2.2474000453948975,0
2004-10-04,2.2481000423431396,2.260499954223633,2.2439000606536865,2.2558000087738037,2.2558000087738037,0
2004-10-05,2.25570011138916,2.2616000175476074,2.246500015258789,2.2490999698638916,2.2490999698638916,0
2004-10-06,2.249000072479248,2.259999990463257,2.246299982070923,2.251699924468994,2.251699924468994,0
2004-10-07,2.251800060272217,2.253700017929077,2.2455999851226807,2.250200033187866,2.250200033187866,0
2004-10-08,2.2506000995635986,2.2553000450134277,2.2381999492645264,2.2441000938415527,2.2441000938415527,0
2004-10-11,2.241499900817871,2.2509000301361084,2.2411000728607178,2.2493999004364014,2.2493999004364014,0
