Date,Open,High,Low,Close,Adj Close,Volume,CHFJPY
2004-03-25,83.36100006103516,83.36100006103516,82.74500274658203,82.87999725341797,82.87999725341797,0.0,
2004-03-26,82.9219970703125,82.99600219726562,82.0250015258789,82.6969985961914,82.6969985961914,0.0,
2004-03-29,81.93399810791016,83.26000213623047,81.80000305175781,82.21099853515625,82.21099853515625,0.0,
2004-03-30,82.1719970703125,83.30999755859375,82.06199645996094,82.55599975585938,82.55599975585938,0.0,
2004-03-31,82.65299987792969,82.67400360107422,81.19400024414062,82.37300109863281,82.37300109863281,0.0,
2004-04-01,82.3030014038086,82.41600036621094,81.83999633789062,82.10099792480469,82.10099792480469,0.0,
2004-04-02,82.10900115966797,82.48699951171875,80.69300079345703,81.01499938964844,81.01499938964844,0.0,
2004-04-05,80.5770034790039,81.1500015258789,80.31900024414062,80.58699798583984,80.58699798583984,0.0,
2004-04-06,80.52799987792969,82.33000183105469,80.46800231933594,82.22899627685547,82.22899627685547,0.0,
2004-04-07,82.24199676513672,82.63800048828125,81.48999786376953,82.34100341796875,82.34100341796875,0.0,
2004-04-08,82.33899688720703,83.19300079345703,82.30999755859375,82.94999694824219,82.94999694824219,0.0,
2004-04-09,82.94300079345703,83.28099822998047,82.5719985961914,82.9219970703125,82.9219970703125,0.0,
2004-04-12,82.99500274658203,82.99500274658203,81.93800354003906,82.1520004272461,82.1520004272461,0.0,
2004-04-13,82.10399627685547,82.2300033569336,81.18000030517578,82.15799713134766,82.15799713134766,0.0,
2004-04-14,82.13200378417969,83.8499984741211,82.01100158691406,83.64700317382812,83.64700317382812,0.0,
2004-04-15,83.62899780273438,84.0999984741211,83.23999786376953,83.5739974975586,83.5739974975586,0.0,
2004-04-16,83.56400299072266,83.98200225830078,83.072998046875,83.27400207519531,83.27400207519531,0.0,
2004-04-19,83.58399963378906,84.24600219726562,83.37999725341797,83.927001953125,83.927001953125,0.0,
2004-04-20,83.56400299072266,83.98200225830078,82.58000183105469,82.93699645996094,82.93699645996094,0.0,
2004-04-21,82.91400146484375,83.5999984741211,82.63999938964844,83.03500366210938,83.03500366210938,0.0,
2004-04-22,83.1050033569336,83.74800109863281,82.91000366210938,83.66699981689453,83.66699981689453,0.0,
2004-04-23,83.66699981689453,83.95500183105469,82.69999694824219,83.0989990234375,83.0989990234375,0.0,
2004-04-26,82.73999786376953,83.31700134277344,82.44000244140625,83.1050033569336,83.1050033569336,0.0,
2004-04-27,83.08000183105469,84.5199966430664,82.78900146484375,84.36799621582031,84.36799621582031,0.0,
2004-04-28,84.36599731445312,84.53600311279297,83.72000122070312,84.26799774169922,84.26799774169922,0.0,
2004-04-29,84.24600219726562,85.25,84.18399810791016,85.0790023803711,85.0790023803711,0.0,
2004-04-30,85.00700378417969,85.54000091552734,84.69999694824219,85.26499938964844,85.26499938964844,0.0,
2004-05-03,85.33300018310547,85.33300018310547,84.572998046875,84.65399932861328,84.65399932861328,0.0,
2004-05-04,84.65399932861328,85.81500244140625,84.64900207519531,85.55599975585938,85.55599975585938,0.0,
2004-05-05,85.4739990234375,85.86000061035156,84.88999938964844,85.34300231933594,85.34300231933594,0.0,
2004-05-06,85.3290023803711,85.83799743652344,85.16200256347656,85.44000244140625,85.44000244140625,0.0,
2004-05-07,85.4000015258789,87.1500015258789,85.34700012207031,86.27400207519531,86.27400207519531,0.0,
2004-05-10,86.25399780273438,87.75,86.07499694824219,87.5530014038086,87.5530014038086,0.0,
2004-05-11,87.51499938964844,87.59700012207031,86.87999725341797,87.29900360107422,87.29900360107422,0.0,
2004-05-12,87.20500183105469,87.87200164794922,86.61499786376953,87.37799835205078,87.37799835205078,0.0,
2004-05-13,87.36599731445312,88.22200012207031,87.26699829101562,87.83899688720703,87.83899688720703,0.0,
2004-05-14,87.85399627685547,88.28099822998047,87.6500015258789,87.83999633789062,87.83999633789062,0.0,
2004-05-17,88.2979965209961,89.74600219726562,87.96399688720703,89.74600219726562,89.74600219726562,0.0,
2004-05-18,89.67900085449219,89.89299774169922,88.5780029296875,88.86299896240234,88.86299896240234,0.0,
2004-05-19,88.88600158691406,89.05000305175781,87.69999694824219,88.22100067138672,88.22100067138672,0.0,
2004-05-20,88.23300170898438,88.74199676513672,87.50499725341797,87.72799682617188,87.72799682617188,0.0,
2004-05-21,87.71900177001953,88.04399871826172,87.44599914550781,87.92500305175781,87.92500305175781,0.0,
2004-05-24,87.73100280761719,88.49299621582031,87.40799713134766,88.39299774169922,88.39299774169922,0.0,
2004-05-25,88.427001953125,88.73300170898438,87.79000091552734,87.84700012207031,87.84700012207031,0.0,
2004-05-26,87.8479995727539,88.05000305175781,87.59100341796875,88.00700378417969,88.00700378417969,0.0,
2004-05-27,87.99400329589844,89.22000122070312,87.83799743652344,89.25599670410156,89.25599670410156,0.0,
2004-05-28,89.22899627685547,89.22899627685547,87.77100372314453,87.84600067138672,87.84600067138672,0.0,
2004-05-31,88.31700134277344,88.35299682617188,86.99700164794922,87.41699981689453,87.41699981689453,0.0,
2004-06-01,87.40799713134766,88.83000183105469,86.69000244140625,88.60600280761719,88.60600280761719,0.0,
2004-06-02,88.58699798583984,89.05999755859375,87.84300231933594,87.88400268554688,87.88400268554688,0.0,
2004-06-03,87.86699676513672,89.28299713134766,87.8270034790039,88.9489974975586,88.9489974975586,0.0,
2004-06-04,88.93000030517578,89.83999633789062,88.46700286865234,89.77300262451172,89.77300262451172,0.0,
2004-06-07,89.73899841308594,89.78800201416016,88.5,88.7030029296875,88.7030029296875,0.0,
2004-06-08,88.69300079345703,89.05000305175781,88.41899871826172,88.48699951171875,88.48699951171875,0.0,
2004-06-09,88.51599884033203,88.60600280761719,87.03900146484375,87.93199920654297,87.93199920654297,0.0,
2004-06-10,87.9260025024414,87.99800109863281,87.04000091552734,87.74700164794922,87.74700164794922,0.0,
2004-06-11,87.76599884033203,87.93099975585938,87.31300354003906,87.44499969482422,87.44499969482422,0.0,
2004-06-14,87.25700378417969,88.64099884033203,87.2300033569336,88.4010009765625,88.4010009765625,0.0,
2004-06-15,88.40399932861328,88.82499694824219,87.40899658203125,87.6510009765625,87.6510009765625,0.0,
2004-06-16,87.65399932861328,87.80799865722656,86.70899963378906,86.77400207519531,86.77400207519531,0.0,
2004-06-17,86.80899810791016,87.65599822998047,86.52300262451172,87.36199951171875,87.36199951171875,0.0,
2004-06-18,87.38600158691406,87.5770034790039,86.72699737548828,87.43900299072266,87.43900299072266,0.0,
2004-06-21,87.31600189208984,87.46399688720703,86.7490005493164,87.35600280761719,87.35600280761719,0.0,
2004-06-22,87.26899719238281,87.48300170898438,86.61100006103516,87.44000244140625,87.44000244140625,0.0,
2004-06-23,87.44999694824219,87.44999694824219,86.26000213623047,86.30000305175781,86.30000305175781,0.0,
2004-06-24,86.33000183105469,86.54000091552734,85.97000122070312,86.13999938964844,86.13999938964844,0.0,
2004-06-25,86.11000061035156,86.49400329589844,85.95999908447266,86.28700256347656,86.28700256347656,0.0,
2004-06-28,86.1719970703125,86.63999938964844,85.91999816894531,86.44999694824219,86.44999694824219,0.0,
2004-06-29,86.48699951171875,86.7249984741211,85.43000030517578,85.52999877929688,85.52999877929688,0.0,
2004-06-30,85.55000305175781,87.45099639892578,85.55000305175781,87.05000305175781,87.05000305175781,0.0,
2004-07-01,87.02999877929688,87.0510025024414,86.08000183105469,86.81500244140625,86.81500244140625,0.0,
2004-07-02,86.81900024414062,88.2300033569336,86.76000213623047,87.73100280761719,87.73100280761719,0.0,
2004-07-05,88.09600067138672,88.4010009765625,87.8759994506836,88.25,88.25,0.0,
2004-07-06,88.31199645996094,88.77999877929688,88.18000030517578,88.46600341796875,88.46600341796875,0.0,
2004-07-07,88.44000244140625,88.62200164794922,88.1500015258789,88.44000244140625,88.44000244140625,0.0,
2004-07-08,88.47899627685547,88.96600341796875,88.33000183105469,88.87000274658203,88.87000274658203,0.0,
2004-07-09,88.94499969482422,88.9469985961914,88.0999984741211,88.47599792480469,88.47599792480469,0.0,
2004-07-12,88.04000091552734,88.49099731445312,87.91000366210938,88.38999938964844,88.38999938964844,0.0,
2004-07-13,88.4000015258789,88.66999816894531,87.70999908447266,87.7300033569336,87.7300033569336,0.0,
2004-07-14,87.72000122070312,88.85399627685547,87.66000366210938,88.78500366210938,88.78500366210938,0.0,
2004-07-15,88.80799865722656,89.08300018310547,88.31999969482422,88.76000213623047,88.76000213623047,0.0,
2004-07-16,88.75,88.8759994506836,88.3499984741211,88.7509994506836,88.7509994506836,0.0,
2004-07-19,88.7699966430664,88.81800079345703,87.8499984741211,88.052001953125,88.052001953125,0.0,
2004-07-20,88.06900024414062,88.51599884033203,87.13999938964844,87.20999908447266,87.20999908447266,0.0,
2004-07-21,87.21600341796875,87.94599914550781,87.04000091552734,87.91000366210938,87.91000366210938,0.0,
2004-07-22,87.88999938964844,88.03800201416016,87.47000122070312,87.94000244140625,87.94000244140625,0.0,
2004-07-23,87.9219970703125,87.9800033569336,86.79000091552734,86.9219970703125,86.9219970703125,0.0,
2004-07-26,86.95999908447266,87.17500305175781,86.62999725341797,86.83000183105469,86.83000183105469,0.0,
2004-07-27,86.86299896240234,87.19999694824219,86.69000244140625,86.95999908447266,86.95999908447266,0.0,
2004-07-28,86.94999694824219,87.77799987792969,86.87000274658203,87.54199981689453,87.54199981689453,0.0,
2004-07-29,87.52999877929688,87.91000366210938,87.37999725341797,87.48999786376953,87.48999786376953,0.0,
2004-07-30,87.49600219726562,87.65899658203125,86.74500274658203,86.88999938964844,86.88999938964844,0.0,
2004-08-02,87.0199966430664,87.31999969482422,86.5,86.58000183105469,86.58000183105469,0.0,
2004-08-03,86.58100128173828,86.80999755859375,86.31999969482422,86.52999877929688,86.52999877929688,0.0,
2004-08-04,86.50199890136719,87.36199951171875,86.40599822998047,87.05000305175781,87.05000305175781,0.0,
2004-08-05,87.05000305175781,87.72100067138672,86.94000244140625,87.59500122070312,87.59500122070312,0.0,
2004-08-06,87.60199737548828,88.54199981689453,87.3499984741211,88.54199981689453,88.54199981689453,0.0,
2004-08-09,88.20999908447266,88.30799865722656,87.87000274658203,88.19000244140625,88.19000244140625,0.0,
2004-08-10,88.2699966430664,88.6449966430664,88.08999633789062,88.19999694824219,88.19999694824219,0.0,
2004-08-11,88.17900085449219,88.33799743652344,87.68000030517578,87.8499984741211,87.8499984741211,0.0,
2004-08-12,87.80000305175781,88.44300079345703,87.66999816894531,88.19200134277344,88.19200134277344,0.0,
2004-08-13,88.1989974975586,89.44400024414062,88.16000366210938,89.43099975585938,89.43099975585938,0.0,
2004-08-16,89.28900146484375,89.41999816894531,88.7699966430664,88.9739990234375,88.9739990234375,0.0,
2004-08-17,88.93599700927734,89.10600280761719,88.16999816894531,88.30999755859375,88.30999755859375,0.0,
2004-08-18,88.29900360107422,88.4749984741211,87.58999633789062,87.91000366210938,87.91000366210938,0.0,
2004-08-19,87.93000030517578,88.20899963378906,87.75,87.9800033569336,87.9800033569336,0.0,
2004-08-20,87.98999786376953,88.1259994506836,86.95899963378906,86.95899963378906,86.95899963378906,0.0,
2004-08-23,87.25,87.31400299072266,86.36000061035156,86.51000213623047,86.51000213623047,0.0,
2004-08-24,86.5,86.70999908447266,85.86000061035156,86.22000122070312,86.22000122070312,0.0,
2004-08-25,86.26000213623047,86.69999694824219,85.87000274658203,86.447998046875,86.447998046875,0.0,
2004-08-26,86.45899963378906,86.46399688720703,85.91000366210938,86.12000274658203,86.12000274658203,0.0,
2004-08-27,86.11000061035156,86.22000122070312,85.19400024414062,85.19400024414062,85.19400024414062,0.0,
2004-08-30,85.58999633789062,86.11000061035156,85.37200164794922,85.87000274658203,85.87000274658203,0.0,
2004-08-31,85.86000061035156,86.59600067138672,85.7699966430664,86.13999938964844,86.13999938964844,0.0,
2004-09-01,86.13999938964844,87.05000305175781,86.04000091552734,86.76300048828125,86.76300048828125,0.0,
2004-09-02,86.76399993896484,86.93099975585938,86.51000213623047,86.76000213623047,86.76000213623047,0.0,
2004-09-03,86.78600311279297,87.12999725341797,86.33000183105469,86.81199645996094,86.81199645996094,0.0,
2004-09-06,87.0,87.02200317382812,86.51000213623047,86.69000244140625,86.69000244140625,0.0,
2004-09-07,86.6780014038086,86.6780014038086,86.01000213623047,86.2300033569336,86.2300033569336,0.0,
2004-09-08,86.2300033569336,86.83399963378906,85.69999694824219,86.71099853515625,86.71099853515625,0.0,
2004-09-09,86.69100189208984,87.052001953125,86.62799835205078,86.95999908447266,86.95999908447266,0.0,
2004-09-10,86.97899627685547,87.55999755859375,86.94999694824219,87.13999938964844,87.13999938964844,0.0,
2004-09-13,87.04000091552734,87.54199981689453,86.94999694824219,87.41000366210938,87.41000366210938,0.0,
2004-09-14,87.4000015258789,87.48899841308594,86.87000274658203,87.07499694824219,87.07499694824219,0.0,
2004-09-15,87.08699798583984,87.12999725341797,86.48100280761719,86.6520004272461,86.6520004272461,0.0,
2004-09-16,86.63999938964844,86.67400360107422,86.13999938964844,86.40899658203125,86.40899658203125,0.0,
2004-09-17,86.4000015258789,86.86699676513672,86.14199829101562,86.18499755859375,86.18499755859375,0.0,
2004-09-20,86.55000305175781,86.65899658203125,86.05000305175781,86.39199829101562,86.39199829101562,0.0,
2004-09-21,86.37699890136719,87.61000061035156,86.3740005493164,87.5530014038086,87.5530014038086,0.0,
2004-09-22,87.54900360107422,87.84100341796875,87.33000183105469,87.7760009765625,87.7760009765625,0.0,
2004-09-23,87.76499938964844,88.22000122070312,87.62999725341797,87.82599639892578,87.82599639892578,0.0,
2004-09-24,87.83000183105469,88.1500015258789,87.52999877929688,87.74700164794922,87.74700164794922,0.0,
2004-09-27,87.75,88.36499786376953,87.5999984741211,88.13500213623047,88.13500213623047,0.0,
2004-09-28,88.21700286865234,88.64299774169922,88.12000274658203,88.33000183105469,88.33000183105469,0.0,
2004-09-29,88.33999633789062,88.37999725341797,87.79100036621094,88.2239990234375,88.2239990234375,0.0,
2004-09-30,88.1780014038086,88.5,87.83000183105469,88.33999633789062,88.33999633789062,0.0,
2004-10-01,88.3499984741211,88.56800079345703,88.12999725341797,88.5260009765625,88.5260009765625,0.0,
2004-10-04,88.44999694824219,88.55400085449219,87.5,87.63999938964844,87.63999938964844,0.0,
2004-10-05,87.6500015258789,88.13999938964844,87.41000366210938,87.97699737548828,87.97699737548828,0.0,
2004-10-06,88.0,88.11199951171875,87.75,87.94000244140625,87.94000244140625,0.0,
2004-10-07,87.93000030517578,88.13800048828125,87.83000183105469,87.98699951171875,87.98699951171875,0.0,
2004-10-08,87.9800033569336,88.05599975585938,87.5,87.5469970703125,87.5469970703125,0.0,
2004-10-11,87.60199737548828,87.65599822998047,87.2300033569336,87.41999816894531,87.41999816894531,0.0,
2004-10-12,87.41000366210938,87.58000183105469,87.16999816894531,87.27999877929688,87.27999877929688,0.0,
2004-10-13,87.28800201416016,87.7020034790039,86.94999694824219,87.56999969482422,87.56999969482422,0.0,
2004-10-14,87.56999969482422,88.21700286865234,87.43000030517578,88.13999938964844,88.13999938964844,0.0,
2004-10-15,88.10800170898438,88.68000030517578,87.81999969482422,88.65899658203125,88.65899658203125,0.0,
2004-10-18,88.57099914550781,88.9800033569336,88.43000030517578,88.7300033569336,88.7300033569336,0.0,
2004-10-19,88.74199676513672,88.74199676513672,88.0199966430664,88.15499877929688,88.15499877929688,0.0,
2004-10-20,88.11799621582031,88.8499984741211,88.11799621582031,88.5999984741211,88.5999984741211,0.0,
2004-10-21,88.58000183105469,88.69000244140625,88.11000061035156,88.26899719238281,88.26899719238281,0.0,
2004-10-22,88.27400207519531,88.8759994506836,88.11000061035156,88.8759994506836,88.8759994506836,0.0,
2004-10-25,88.88999938964844,89.30000305175781,88.45999908447266,89.12000274658203,89.12000274658203,0.0,
2004-10-26,89.1240005493164,89.41999816894531,88.4800033569336,88.81999969482422,88.81999969482422,0.0,
2004-10-27,88.80999755859375,89.04199981689453,88.08699798583984,88.31999969482422,88.31999969482422,0.0,
2004-10-29,88.33000183105469,88.66999816894531,87.94999694824219,88.39199829101562,88.39199829101562,0.0,
2004-11-01,88.70999908447266,88.9010009765625,88.30000305175781,88.5,88.5,0.0,
2004-11-02,88.48999786376953,88.61000061035156,87.80999755859375,87.97000122070312,87.97000122070312,0.0,
2004-11-03,87.9800033569336,89.02300262451172,87.83999633789062,88.83000183105469,88.83000183105469,0.0,
2004-11-04,88.83999633789062,89.44000244140625,88.81999969482422,89.33000183105469,89.33000183105469,0.0,
2004-11-05,89.30999755859375,89.73500061035156,88.81999969482422,89.63600158691406,89.63600158691406,0.0,
2004-11-08,89.56400299072266,89.61299896240234,89.20999908447266,89.31999969482422,89.31999969482422,0.0,
2004-11-09,89.31999969482422,89.48500061035156,89.19000244140625,89.35900115966797,89.35900115966797,0.0,
2004-11-10,89.36599731445312,90.76000213623048,89.30899810791016,90.44000244140624,90.44000244140624,0.0,
2004-11-11,90.44000244140624,90.71099853515624,90.33000183105467,90.56999969482422,90.56999969482422,0.0,
2004-11-12,90.56999969482422,90.63999938964844,89.66999816894531,90.21099853515624,90.21099853515624,0.0,
2004-11-15,90.05999755859375,90.05999755859375,89.13999938964844,89.33000183105469,89.33000183105469,0.0,
2004-11-16,89.34100341796875,89.75,89.20999908447266,89.6500015258789,89.6500015258789,0.0,
2004-11-17,89.66000366210938,89.79000091552734,89.0999984741211,89.48999786376953,89.48999786376953,0.0,
2004-11-18,89.51699829101562,89.52999877929688,88.87000274658203,88.97000122070312,88.97000122070312,0.0,
2004-11-19,88.98999786376953,89.19999694824219,88.55000305175781,88.83699798583984,88.83699798583984,0.0,
2004-11-22,88.70999908447266,88.9800033569336,88.58000183105469,88.677001953125,88.677001953125,0.0,
2004-11-23,88.67400360107422,89.40599822998047,88.45999908447266,89.25,89.25,0.0,
2004-11-24,89.26799774169922,89.875,89.22000122070312,89.76000213623047,89.76000213623047,0.0,
2004-11-25,89.76000213623047,89.97200012207031,89.43000030517578,89.9229965209961,89.9229965209961,0.0,
2004-11-26,89.90499877929688,90.1999969482422,89.6500015258789,90.02200317382812,90.02200317382812,0.0,
2004-11-29,90.02999877929688,90.16799926757812,89.6500015258789,90.06999969482422,90.06999969482422,0.0,
2004-11-30,90.06999969482422,90.45999908447266,89.94999694824219,90.2699966430664,90.2699966430664,0.0,
2004-12-01,90.27999877929688,90.447998046875,89.80000305175781,89.86900329589844,89.86900329589844,0.0,
2004-12-02,89.88099670410156,89.99700164794922,89.36900329589844,89.41999816894531,89.41999816894531,0.0,
2004-12-03,89.4000015258789,90.3560028076172,89.4000015258789,90.27400207519533,90.27400207519533,0.0,
2004-12-06,90.18000030517578,90.61000061035156,89.9800033569336,90.38700103759766,90.38700103759766,0.0,
2004-12-07,90.33999633789062,90.48500061035156,90.01000213623047,90.16999816894533,90.16999816894533,0.0,
2004-12-08,90.1999969482422,90.66999816894533,89.9800033569336,90.52999877929688,90.52999877929688,0.0,
2004-12-09,90.54000091552734,91.0,90.31999969482422,90.94000244140624,90.94000244140624,0.0,
2004-12-10,90.94000244140624,91.13999938964844,90.43199920654295,90.5009994506836,90.5009994506836,0.0,
2004-12-13,90.76499938964844,90.88400268554688,90.48999786376952,90.76000213623048,90.76000213623048,0.0,
