Date,Close
2014-07-03,0.8891900181770325
2014-07-04,0.8932700157165527
2014-07-07,0.8948000073432922
2014-07-08,0.8931999802589417
2014-07-09,0.8924999833106995
2014-07-10,0.890749990940094
2014-07-11,0.8925899863243103
2014-07-14,0.8925099968910217
2014-07-15,0.8916000127792358
2014-07-16,0.8954499959945679
2014-07-17,0.8979799747467041
2014-07-18,0.8978099822998047
2014-07-21,0.8978700041770935
2014-07-22,0.8978999853134155
2014-07-23,0.9021199941635132
2014-07-24,0.9021000266075134
2014-07-25,0.9025099873542786
2014-07-28,0.9047399759292603
2014-07-29,0.904009997844696
2014-07-30,0.9068099856376648
2014-07-31,0.9086999893188477
2014-08-01,0.9085000157356262
2014-08-04,0.9060500264167786
2014-08-05,0.9065799713134766
2014-08-06,0.9092000126838684
2014-08-07,0.9076799750328064
2014-08-08,0.9089000225067139
2014-08-11,0.905780017375946
2014-08-12,0.9066900014877319
2014-08-13,0.9076099991798401
2014-08-14,0.9073100090026855
2014-08-15,0.9067400097846985
2014-08-18,0.9034199714660645
2014-08-19,0.9067000150680542
2014-08-20,0.9092000126838684
2014-08-21,0.9134899973869324
2014-08-22,0.9115999937057495
2014-08-25,0.9166100025177002
2014-08-26,0.9160000085830688
2014-08-27,0.9175500273704529
2014-08-28,0.9149600267410278
2014-08-29,0.9150400161743164
2014-09-01,0.918910026550293
2014-09-02,0.9193000197410583
2014-09-03,0.9193699955940247
2014-09-04,0.9178000092506409
2014-09-05,0.9328100085258484
2014-09-08,0.9311000108718872
2014-09-09,0.9361000061035156
2014-09-10,0.9322999715805054
2014-09-11,0.9368000030517578
2014-09-12,0.9359999895095825
2014-09-15,0.9337199926376343
2014-09-16,0.9355499744415283
2014-09-17,0.932699978351593
2014-09-18,0.9422900080680847
2014-09-19,0.9343500137329102
2014-09-22,0.9401699900627136
2014-09-23,0.939740002155304
2014-09-24,0.9393699765205383
2014-09-25,0.9459199905395508
2014-09-26,0.946590006351471
2014-09-29,0.9520000219345093
2014-09-30,0.9509000182151794
2014-10-01,0.9549999833106995
2014-10-02,0.9561200141906738
2014-10-03,0.9538999795913696
2014-10-06,0.9677600264549255
2014-10-07,0.9590100049972534
2014-10-08,0.9570000171661377
2014-10-09,0.9513999819755554
2014-10-10,0.9542499780654907
2014-10-13,0.9561799764633179
2014-10-14,0.9498999714851379
2014-10-15,0.9550300240516663
2014-10-16,0.9413999915122986
2014-10-17,0.9427000284194946
2014-10-20,0.9469000101089478
2014-10-21,0.9430999755859375
2014-10-22,0.9491999745368958
2014-10-23,0.9540500044822693
2014-10-24,0.953790009021759
2014-10-27,0.9516500234603882
2014-10-28,0.9491999745368958
2014-10-29,0.9466000199317932
2014-10-30,0.954800009727478
2014-10-31,0.9560999870300293
2014-11-03,0.9643999934196472
2014-11-04,0.9646999835968018
2014-11-05,0.9592999815940857
2014-11-06,0.9644700288772583
2014-11-07,0.9728000164031982
2014-11-10,0.9653199911117554
2014-11-11,0.9675999879837036
2014-11-12,0.9643999934196472
2014-11-13,0.9670000076293945
2014-11-14,0.9635999798774719
2014-11-17,0.9595800042152405
2014-11-18,0.9648000001907349
2014-11-19,0.9585000276565552
2014-11-20,0.9580100178718567
2014-11-21,0.958299994468689
2014-11-24,0.9715999960899353
2014-11-25,0.9670000076293945
2014-11-26,0.9635499715805054
2014-11-27,0.961139976978302
2014-11-28,0.9646400213241577
2014-12-01,0.9677000045776367
2014-12-02,0.9646900296211243
2014-12-03,0.9718000292778015
2014-12-04,0.977150022983551
2014-12-05,0.9706000089645386
2014-12-08,0.9782000184059143
2014-12-09,0.9762399792671204
2014-12-10,0.9703999757766724
2014-12-11,0.9646599888801575
2014-12-12,0.9692500233650208
2014-12-15,0.9637799859046936
2014-12-16,0.9650999903678894
2014-12-17,0.9596999883651733
2014-12-18,0.9732999801635742
2014-12-19,0.9796000123023987
2014-12-22,0.9842000007629395
2014-12-23,0.9843199849128723
2014-12-24,0.9876000285148621
2014-12-25,0.9860000014305115
2014-12-26,0.9848999977111816
2014-12-29,0.9883000254631042
2014-12-30,0.9894999861717224
2014-12-31,0.98853999376297
2015-01-01,0.9941099882125854
2015-01-02,0.9940999746322632
2015-01-05,1.0058000087738037
2015-01-06,1.0061999559402466
2015-01-07,1.011299967765808
2015-01-08,1.014739990234375
2015-01-09,1.0182900428771973
2015-01-12,1.0118199586868286
2015-01-13,1.0148999691009521
2015-01-14,1.0195000171661377
2015-01-15,1.0189299583435059
2015-01-16,0.8543999791145325
2015-01-19,0.8582000136375427
2015-01-20,0.8796700239181519
2015-01-21,0.8743199706077576
2015-01-22,0.8604999780654907
2015-01-23,0.8716999888420105
2015-01-26,0.8810999989509583
2015-01-27,0.9013000130653381
2015-01-28,0.8992000222206116
