Date,Close
2003-12-01,2.2307000160217285
2003-12-02,2.226300001144409
2003-12-03,2.2202000617980957
2003-12-04,2.216200113296509
2003-12-05,2.2044999599456787
2003-12-08,2.1967999935150146
2003-12-09,2.204400062561035
2003-12-10,2.2074999809265137
2003-12-11,2.21589994430542
2003-12-12,2.204200029373169
2003-12-15,2.2028000354766846
2003-12-16,2.2086000442504883
2003-12-17,2.212899923324585
2003-12-18,2.21370005607605
2003-12-19,2.2142999172210693
2003-12-22,2.217900037765503
2003-12-23,2.2165000438690186
2003-12-24,2.214400053024292
2003-12-25,2.2146999835968018
2003-12-26,2.2230000495910645
2003-12-29,2.2153000831604004
2003-12-30,2.208899974822998
2003-12-31,2.2116000652313232
2004-01-01,2.2137999534606934
2004-01-02,2.223900079727173
2004-01-05,2.226300001144409
2004-01-06,2.2430999279022217
2004-01-07,2.252700090408325
2004-01-08,2.2493999004364014
2004-01-09,2.256200075149536
2004-01-12,2.2657999992370605
2004-01-13,2.254300117492676
2004-01-14,2.2576000690460205
2004-01-15,2.268399953842163
2004-01-16,2.2727999687194824
2004-01-19,2.265700101852417
2004-01-20,2.265500068664551
2004-01-21,2.2681000232696533
2004-01-22,2.270900011062622
2004-01-23,2.268399953842163
2004-01-26,2.277400016784668
2004-01-27,2.2646000385284424
2004-01-28,2.2827999591827393
2004-01-29,2.286600112915039
2004-01-30,2.285599946975708
2004-02-02,2.296999931335449
2004-02-03,2.2941999435424805
2004-02-04,2.290800094604492
2004-02-05,2.291300058364868
2004-02-06,2.280900001525879
2004-02-09,2.297600030899048
2004-02-10,2.3101999759674072
2004-02-11,2.3257999420166016
2004-02-12,2.327899932861328
2004-02-13,2.335400104522705
2004-02-16,2.3310999870300293
2004-02-17,2.335200071334839
2004-02-18,2.342600107192993
2004-02-19,2.3450000286102295
2004-02-20,2.3452999591827393
2004-02-23,2.3447999954223633
2004-02-24,2.3477001190185547
2004-02-25,2.3577001094818115
2004-02-26,2.3592000007629395
2004-02-27,2.357800006866455
2004-03-01,2.3694000244140625
2004-03-02,2.384700059890747
2004-03-03,2.3642001152038574
2004-03-04,2.3552000522613525
2004-03-05,2.3580000400543213
2004-03-08,2.356100082397461
2004-03-09,2.3394999504089355
2004-03-10,2.322200059890747
2004-03-11,2.29259991645813
2004-03-12,2.31469988822937
2004-03-15,2.2994000911712646
2004-03-16,2.31850004196167
2004-03-17,2.321899890899658
2004-03-18,2.3066999912261963
2004-03-19,2.3282999992370605
2004-03-22,2.321199893951416
2004-03-23,2.3271000385284424
2004-03-24,2.3301000595092773
2004-03-25,2.313199996948242
2004-03-26,2.33270001411438
2004-03-29,2.335400104522705
2004-03-30,2.3401999473571777
2004-03-31,2.3336000442504883
2004-04-01,2.344399929046631
2004-04-02,2.36080002784729
2004-04-05,2.3787999153137207
2004-04-06,2.370800018310547
2004-04-07,2.3508999347686768
2004-04-08,2.3489999771118164
2004-04-09,2.350800037384033
2004-04-12,2.3578999042510986
2004-04-13,2.3633999824523926
2004-04-14,2.324399948120117
2004-04-15,2.3187999725341797
2004-04-16,2.3264999389648438
2004-04-19,2.3341000080108643
2004-04-20,2.3441998958587646
2004-04-21,2.329200029373169
2004-04-22,2.3208000659942627
2004-04-23,2.3299999237060547
2004-04-26,2.335200071334839
2004-04-27,2.325700044631958
2004-04-28,2.312999963760376
2004-04-29,2.2911999225616455
2004-04-30,2.3006999492645264
2004-05-03,2.3048999309539795
2004-05-04,2.300299882888794
2004-05-05,2.283900022506714
2004-05-06,2.3052000999450684
2004-05-07,2.3232998847961426
2004-05-10,2.3087000846862793
2004-05-11,2.2792999744415283
2004-05-12,2.2927000522613525
2004-05-13,2.295099973678589
2004-05-14,2.2795000076293945
2004-05-17,2.258500099182129
2004-05-18,2.265899896621704
2004-05-19,2.2785000801086426
2004-05-20,2.2816998958587646
2004-05-21,2.2883999347686768
2004-05-24,2.2925000190734863
2004-05-25,2.3066999912261963
2004-05-26,2.3071000576019287
2004-05-27,2.28439998626709
2004-05-28,2.293600082397461
2004-05-31,2.296099901199341
2004-06-01,2.293600082397461
2004-06-02,2.2929000854492188
2004-06-03,2.2985000610351562
2004-06-04,2.2783000469207764
2004-06-07,2.2757999897003174
2004-06-08,2.2769999504089355
2004-06-09,2.2952001094818115
2004-06-10,2.292799949645996
2004-06-11,2.287899971008301
2004-06-14,2.276599884033203
2004-06-15,2.2890000343322754
2004-06-16,2.3127999305725098
2004-06-17,2.3008999824523926
2004-06-18,2.286600112915039
2004-06-21,2.2822999954223633
2004-06-22,2.273699998855591
2004-06-23,2.2771999835968018
2004-06-24,2.268899917602539
2004-06-25,2.2764999866485596
2004-06-28,2.2853000164031982
2004-06-29,2.2871999740600586
2004-06-30,2.275599956512451
2004-07-01,2.2734999656677246
2004-07-02,2.25570011138916
2004-07-05,2.260999917984009
2004-07-06,2.2755000591278076
2004-07-07,2.2741000652313232
2004-07-08,2.2657999992370605
2004-07-09,2.2755000591278076
2004-07-12,2.2804999351501465
2004-07-13,2.2948999404907227
2004-07-14,2.2815001010894775
2004-07-15,2.2906999588012695
2004-07-16,2.292799949645996
2004-07-19,2.2962000370025635
2004-07-20,2.3036000728607178
2004-07-21,2.2985999584198
2004-07-22,2.302000045776367
2004-07-23,2.3197999000549316
2004-07-26,2.3285000324249268
2004-07-27,2.3236000537872314
2004-07-28,2.3259999752044678
2004-07-29,2.328700065612793
2004-07-30,2.3340001106262207
2004-08-02,2.334399938583374
2004-08-03,2.3338000774383545
2004-08-04,2.3269999027252197
2004-08-05,2.325700044631958
2004-08-06,2.3004000186920166
2004-08-09,2.308199882507324
2004-08-10,2.305999994277954
2004-08-11,2.3087000846862793
2004-08-12,2.291300058364868
2004-08-13,2.2816998958587646
2004-08-16,2.2843000888824463
2004-08-17,2.2744998931884766
2004-08-18,2.2688000202178955
2004-08-19,2.2762999534606934
2004-08-20,2.2716000080108643
2004-08-23,2.2939999103546143
2004-08-24,2.278700113296509
2004-08-25,2.2862000465393066
2004-08-26,2.2848000526428223
2004-08-27,2.288300037384033
2004-08-30,2.297100067138672
2004-08-31,2.283099889755249
2004-09-01,2.2599000930786133
2004-09-02,2.259200096130371
